PostalCode,PlaceName,State,StateAbbreviation,County,City,Latitude,Longitude
26240,Los Alamos,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.6,-93.8
26248,Las Americas,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,15.1667,-92.6
26249,Francisco Villa,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.2167,-93.3389
26250,Fresnos Sector I,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.5083,-92.7167
26260,Villas Residenciales,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.8833,-92.7333
26262,Issste,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.4861,-93.1722
26263,Valle Verde,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.4861,-93.1722
26264,Morelos,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.8083,-93.4333
26269,Martires Del 28 de Junio de 1906,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,15.7667,-93.35
26270,Teotihuacan Parte Alta,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,15.05,-92.35
26272,Enrique Martinez y Martinez,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.25,-92.9167
26278,11 de Octubre,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,15.5833,-92.5111
26279,Porvenir,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,15.45,-92.2667
26280,Primero de Mayo,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.1569,-93.1167
26282,Tierra y Esperanza,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.2947,-92.9414
26283,El Valle,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.5667,-93.3667
26284,Valle 3 (paraiso),Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.1333,-92.9667
26288,Gamez Sumaran,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.2947,-92.9414
26289,Lazaro Cardenas,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.55,-92.7569
26290,San Jose,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.4667,-92.3333
26293,Potrero El Abuelo,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.5009,-93.1667
26298,Los Angeles,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.5361,-93.2083
26299,Las Alamedas,Coahuila De Zaragoza,CHP,Acu�a,Ciudad Acu�a,16.5009,-93.1667
26300,Balcones,Coahuila De Zaragoza,CHP,Acu�a,,16.5403,-93.4486
26301,Progreso,Coahuila De Zaragoza,CHP,Acu�a,,16.7611,-93.9111
26304,Santa Eulalia,Coahuila De Zaragoza,CHP,Acu�a,,16.5403,-93.4486
26305,El Olmo,Coahuila De Zaragoza,CHP,Acu�a,,16.5403,-93.4486
26307,Las Cuevas,Coahuila De Zaragoza,CHP,Acu�a,,16.45,-93.5
26308,El Castillo,Coahuila De Zaragoza,CHP,Acu�a,,16.35,-93.2833
26309,Buenavista,Coahuila De Zaragoza,CHP,Acu�a,,16.6,-93.1
26310,Santa Rosa,Coahuila De Zaragoza,CHP,Acu�a,,16.0667,-92.5
26315,San Gregorio,Coahuila De Zaragoza,CHP,Acu�a,,15.9167,-92.1667
26317,San Miguel,Coahuila De Zaragoza,CHP,Acu�a,,16.2,-92.9167
26320,Santa Maria,Coahuila De Zaragoza,CHP,Acu�a,,16.2167,-93.3667
26328,El Cedrito,Coahuila De Zaragoza,CHP,Acu�a,,16.2167,-93.3667
26530,Ciudad Allende Centro,Coahuila De Zaragoza,CHP,Allende,Ciudad Allende,15.9083,-93.6759
26532,Las Brisas,Coahuila De Zaragoza,CHP,Allende,Ciudad Allende,15.675,-93.3694
26533,Jardines Del Sur,Coahuila De Zaragoza,CHP,Allende,Ciudad Allende,16.0667,-93.75
26534,Rogelio Montemayor Segui,Coahuila De Zaragoza,CHP,Allende,Ciudad Allende,15.9083,-93.6759
26540,Rio Bravo,Coahuila De Zaragoza,CHP,Allende,,16.1817,-93.6922
26541,La Azufrosa,Coahuila De Zaragoza,CHP,Allende,,16.1817,-93.6922
26553,Allende,Coahuila De Zaragoza,CHP,Allende,,16.1817,-93.6922
26560,Chamacuero,Coahuila De Zaragoza,CHP,Allende,,16.1817,-93.6922
26562,Dolores y Palomas,Coahuila De Zaragoza,CHP,Allende,,16.1817,-93.6922
25350,Arteaga Centro,Coahuila De Zaragoza,CHP,Arteaga,Arteaga,16.8417,-93.25
25352,Jardin,Coahuila De Zaragoza,CHP,Arteaga,Arteaga,17.1667,-92.6
25353,San Francisco,Coahuila De Zaragoza,CHP,Arteaga,Arteaga,16.9333,-93.25
25354,San Isidro de las Palomas,Coahuila De Zaragoza,CHP,Arteaga,Arteaga,16.6222,-93.4056
25355,Bella Union,Coahuila De Zaragoza,CHP,Arteaga,,16.8417,-93.25
25360,El Tunal,Coahuila De Zaragoza,CHP,Arteaga,,17.9667,-93.1667
25363,El Carmen,Coahuila De Zaragoza,CHP,Arteaga,,17.9667,-93.1667
25364,Carbonera,Coahuila De Zaragoza,CHP,Arteaga,,17.9667,-93.1667
25365,San Juan de los Dolores,Coahuila De Zaragoza,CHP,Arteaga,,17.9667,-93.1667
25366,Rancho Nuevo 1,Coahuila De Zaragoza,CHP,Arteaga,,17.9667,-93.1667
25370,Huachichil,Coahuila De Zaragoza,CHP,Arteaga,,17.1333,-93.05
25372,Potrero de Abrego,Coahuila De Zaragoza,CHP,Arteaga,,17.1333,-93.05
25373,Nuncio,Coahuila De Zaragoza,CHP,Arteaga,,17.1333,-93.05
25374,La Efigenia,Coahuila De Zaragoza,CHP,Arteaga,,17.1333,-93.05
25375,Mesa de las Tablas,Coahuila De Zaragoza,CHP,Arteaga,,17.1333,-93.05
25376,El 18 de Marzo,Coahuila De Zaragoza,CHP,Arteaga,,17.1333,-93.05
25380,La Biznaga,Coahuila De Zaragoza,CHP,Arteaga,,16.634,-92.7729
25382,Jame,Coahuila De Zaragoza,CHP,Arteaga,,16.634,-92.7729
25385,San Ignacio de Abajo,Coahuila De Zaragoza,CHP,Arteaga,,16.634,-92.7729
25386,Los Llanos,Coahuila De Zaragoza,CHP,Arteaga,,16.6778,-92.4958
25387,Emiliano Zapata,Coahuila De Zaragoza,CHP,Arteaga,,16.5903,-93.05
25389,Artecillas,Coahuila De Zaragoza,CHP,Arteaga,,16.634,-92.7729
25390,Sierra Hermosa,Coahuila De Zaragoza,CHP,Arteaga,,16.0667,-92.2833
25395,El Cedrito,Coahuila De Zaragoza,CHP,Arteaga,,16.0667,-92.2833
25396,Chapultepec,Coahuila De Zaragoza,CHP,Arteaga,,16.0667,-92.2833
25399,El Poleo,Coahuila De Zaragoza,CHP,Arteaga,,16.0667,-92.2833
25570,Candela,Coahuila De Zaragoza,CHP,Candela,,16.3889,-93.2944
25571,Las Coloradas,Coahuila De Zaragoza,CHP,Candela,,16.3889,-93.2944
25576,Valladares,Coahuila De Zaragoza,CHP,Candela,,16.3889,-93.2944
25590,El Huizachal,Coahuila De Zaragoza,CHP,Candela,,16.05,-93.8
25870,Independencia,Coahuila De Zaragoza,CHP,Casta�os,Casta�os,16.0889,-92.8333
25873,Bocatoche,Coahuila De Zaragoza,CHP,Casta�os,,16.0825,-93.3347
25874,El Granjeno,Coahuila De Zaragoza,CHP,Casta�os,,16.0825,-93.3347
25875,Dolomita,Coahuila De Zaragoza,CHP,Casta�os,,16.0825,-93.3347
25876,Palo Blanco,Coahuila De Zaragoza,CHP,Casta�os,,15.95,-93.7333
25877,Soledad,Coahuila De Zaragoza,CHP,Casta�os,,16.0222,-93.3764
25880,Bajan,Coahuila De Zaragoza,CHP,Casta�os,,16.3125,-93.2597
25884,San Isidro,Coahuila De Zaragoza,CHP,Casta�os,,16.1833,-93.1833
25885,Presa Rodriguez,Coahuila De Zaragoza,CHP,Casta�os,,16.3125,-93.2597
25886,La Gloria,Coahuila De Zaragoza,CHP,Casta�os,,16.1333,-93.4222
25887,Providencia,Coahuila De Zaragoza,CHP,Casta�os,,16.4833,-92.9333
25890,La Joya,Coahuila De Zaragoza,CHP,Casta�os,,15.9667,-93.6833
25893,La Bolita,Coahuila De Zaragoza,CHP,Casta�os,,16.0944,-93.3389
25895,Santa Teresa,Coahuila De Zaragoza,CHP,Casta�os,,16.2,-93.2
25896,Dolores,Coahuila De Zaragoza,CHP,Casta�os,,16.1167,-93.1333
25898,El Zago,Coahuila De Zaragoza,CHP,Casta�os,,16.0944,-93.3389
27640,Cuatrocienegas de Carranza Centro,Coahuila De Zaragoza,CHP,Cuatrocienegas,Cuatro Cienegas de Carranza,16.2965,-93.4782
27642,Francisco Villa,Coahuila De Zaragoza,CHP,Cuatrocienegas,Cuatro Cienegas de Carranza,16.2167,-93.3389
27643,26 de Marzo,Coahuila De Zaragoza,CHP,Cuatrocienegas,Cuatro Cienegas de Carranza,16.2965,-93.4782
27644,Venustiano Carranza,Coahuila De Zaragoza,CHP,Cuatrocienegas,Cuatro Cienegas de Carranza,16.5333,-93.65
27645,El Oso,Coahuila De Zaragoza,CHP,Cuatrocienegas,,16.2965,-93.4782
27646,La Victoria,Coahuila De Zaragoza,CHP,Cuatrocienegas,,16.1667,-93.3833
27647,Dolores,Coahuila De Zaragoza,CHP,Cuatrocienegas,,16.1167,-93.1333
27650,San Juan de Boquillas,Coahuila De Zaragoza,CHP,Cuatrocienegas,,15.4,-92.8917
27652,Reforma,Coahuila De Zaragoza,CHP,Cuatrocienegas,,15.4333,-92.75
27655,El Venado,Coahuila De Zaragoza,CHP,Cuatrocienegas,,15.4,-92.8917
27656,Antiguos Mineros Del Norte,Coahuila De Zaragoza,CHP,Cuatrocienegas,,15.4,-92.8917
27657,La Vega,Coahuila De Zaragoza,CHP,Cuatrocienegas,,15.4,-92.8917
27658,San Vicente,Coahuila De Zaragoza,CHP,Cuatrocienegas,,15.3667,-93.0333
27660,Gabino Vazquez,Coahuila De Zaragoza,CHP,Cuatrocienegas,,15.9525,-93.2104
27670,El Socorro,Coahuila De Zaragoza,CHP,Cuatrocienegas,,15.9525,-93.2104
27680,Tanque Nuevo,Coahuila De Zaragoza,CHP,Cuatrocienegas,,15.9525,-93.2104
27682,Cuates de Australia,Coahuila De Zaragoza,CHP,Cuatrocienegas,,15.9525,-93.2104
27689,Santa Teresa de Sofia,Coahuila De Zaragoza,CHP,Cuatrocienegas,,15.9525,-93.2104
27690,El Estanque de Palomas,Coahuila De Zaragoza,CHP,Cuatrocienegas,,15.9525,-93.2104
27695,Estanque de Norias,Coahuila De Zaragoza,CHP,Cuatrocienegas,,15.9525,-93.2104
25470,Escobedo,Coahuila De Zaragoza,CHP,Escobedo,,16.1727,-92.8578
25479,Hermanas Estacion,Coahuila De Zaragoza,CHP,Escobedo,,16.1727,-92.8578
25480,Obayos,Coahuila De Zaragoza,CHP,Escobedo,,16.1727,-92.8578
25483,29 de Noviembre,Coahuila De Zaragoza,CHP,Escobedo,,16.1727,-92.8578
25490,Primero de Mayo,Coahuila De Zaragoza,CHP,Escobedo,,16.1569,-93.1167
25492,Las Gaviotas,Coahuila De Zaragoza,CHP,Escobedo,,16.1569,-93.1167
25496,El Tulillo,Coahuila De Zaragoza,CHP,Escobedo,,16.1569,-93.1167
27900,Francisco I Madero Centro,Coahuila De Zaragoza,CHP,Francisco I Madero,Francisco I Madero,16.5292,-93.3764
27902,Las Gabrielas,Coahuila De Zaragoza,CHP,Francisco I Madero,Francisco I Madero,16.5292,-93.3764
27904,Morelos,Coahuila De Zaragoza,CHP,Francisco I Madero,Francisco I Madero,16.8083,-93.4333
27905,2 de Marzo,Coahuila De Zaragoza,CHP,Francisco I Madero,Francisco I Madero,16.3,-93.3
27906,Sector 6,Coahuila De Zaragoza,CHP,Francisco I Madero,Francisco I Madero,16.4201,-93.7743
27907,Nuevo Linares,Coahuila De Zaragoza,CHP,Francisco I Madero,Francisco I Madero,16.5292,-93.3764
27908,Fresno Del Norte,Coahuila De Zaragoza,CHP,Francisco I Madero,Francisco I Madero,16.6972,-92.6
27910,Porvenir de Arriba,Coahuila De Zaragoza,CHP,Francisco I Madero,,17.1535,-92.3958
27911,Nuevo Leon,Coahuila De Zaragoza,CHP,Francisco I Madero,,16.6333,-92.55
27913,San Agustin de Ulua,Coahuila De Zaragoza,CHP,Francisco I Madero,,17.1535,-92.3958
27915,Las Mercedes,Coahuila De Zaragoza,CHP,Francisco I Madero,,17.0833,-92.5667
27920,Covadonga,Coahuila De Zaragoza,CHP,Francisco I Madero,,15.7333,-92.4333
27921,Salo�a,Coahuila De Zaragoza,CHP,Francisco I Madero,,16.3333,-93.35
27922,Benito Juarez,Coahuila De Zaragoza,CHP,Francisco I Madero,,16.0417,-92.8167
27923,Batopilas,Coahuila De Zaragoza,CHP,Francisco I Madero,,16.0361,-92.8667
27929,Charcos de Risa,Coahuila De Zaragoza,CHP,Francisco I Madero,,16.0361,-92.8667
27930,El Porvenir,Coahuila De Zaragoza,CHP,Francisco I Madero,,15.7333,-93.3667
25600,Frontera Centro,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.4731,-93.0468
25610,Heroe de Nacozari,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.6167,-93.2
25616,San Antonio,Coahuila De Zaragoza,CHP,Frontera,Frontera,17.05,-93.1667
25617,Huizachal,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.05,-93.8
25618,Industrial,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.6167,-93.2
25619,Luis Donaldo Colosio,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.75,-92.6333
25620,Nueva Sierrita,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.1042,-93.0667
25626,Elsa Hernandez,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.8083,-93.4333
25627,Praderas Del Norte,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.1042,-93.0667
25628,La Sierrita,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.1042,-93.0667
25629,Libertad,Coahuila De Zaragoza,CHP,Frontera,Frontera,15.4,-92.7
25630,Pemex,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.4731,-93.0468
25640,Occidental Sur,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.4731,-93.0468
25643,Cordon Industrial,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.4731,-93.0468
25644,Diana Laura Riojas de Colosio,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.4731,-93.0468
25650,Bellavista,Coahuila De Zaragoza,CHP,Frontera,Frontera,15.4417,-93.0306
25660,Roma,Coahuila De Zaragoza,CHP,Frontera,Frontera,17.0167,-93.1583
25668,10 de Mayo,Coahuila De Zaragoza,CHP,Frontera,Frontera,17.0167,-93.1583
25669,Las Palmas,Coahuila De Zaragoza,CHP,Frontera,Frontera,17.2333,-93.5333
25670,Independencia,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.725,-92.3403
25680,Guadalupe Borja de Diaz Ordaz,Coahuila De Zaragoza,CHP,Frontera,Frontera,16.4731,-93.0468
25800,La Cruz,Coahuila De Zaragoza,CHP,Frontera,,16.1764,-93.4363
25802,Fresnillo,Coahuila De Zaragoza,CHP,Frontera,,16.1764,-93.4363
25803,Frontera,Coahuila De Zaragoza,CHP,Frontera,,16.1764,-93.4363
25805,Pozuelos de Abajo,Coahuila De Zaragoza,CHP,Frontera,,16.1764,-93.4363
25810,San Antonio,Coahuila De Zaragoza,CHP,Frontera,,16.0667,-93.8167
25815,La Polka,Coahuila De Zaragoza,CHP,Frontera,,15.95,-93.65
25820,Pozuelos de Arriba,Coahuila De Zaragoza,CHP,Frontera,,16.1764,-93.4363
25823,La Mota,Coahuila De Zaragoza,CHP,Frontera,,16.1764,-93.4363
25950,La Trinidad,Coahuila De Zaragoza,CHP,General Cepeda,,16.5306,-93.6833
25952,Tejocote,Coahuila De Zaragoza,CHP,General Cepeda,,16.1047,-93.2636
25953,El Jaralito,Coahuila De Zaragoza,CHP,General Cepeda,,16.1047,-93.2636
25954,Porvenir de Tacubaya,Coahuila De Zaragoza,CHP,General Cepeda,,16.1167,-92.8333
25955,Las Cuatas,Coahuila De Zaragoza,CHP,General Cepeda,,15.4375,-93.0917
25960,Marte,Coahuila De Zaragoza,CHP,General Cepeda,,14.9167,-92.4333
25961,La Parrita,Coahuila De Zaragoza,CHP,General Cepeda,,14.9167,-92.4333
25966,San Jose de La Paila,Coahuila De Zaragoza,CHP,General Cepeda,,14.9167,-92.4333
25967,Piedra de Lumbre,Coahuila De Zaragoza,CHP,General Cepeda,,14.9167,-92.4333
25970,Rincon Colorado,Coahuila De Zaragoza,CHP,General Cepeda,,15.9167,-92.7167
25974,La Hedionda Chica,Coahuila De Zaragoza,CHP,General Cepeda,,16.2245,-93.0583
25975,Estanque de San Vicente,Coahuila De Zaragoza,CHP,General Cepeda,,16.1833,-93.3833
25976,Deposito de La Luz,Coahuila De Zaragoza,CHP,General Cepeda,,16.2245,-93.0583
25977,Independencia,Coahuila De Zaragoza,CHP,General Cepeda,,16.0889,-92.8333
25978,Colon,Coahuila De Zaragoza,CHP,General Cepeda,,15.6667,-93.4
25979,Ojo de Agua,Coahuila De Zaragoza,CHP,General Cepeda,,16.5083,-92.7167
25980,Porvenir de Jalpa,Coahuila De Zaragoza,CHP,General Cepeda,,16.8417,-93.7083
25981,Narigua,Coahuila De Zaragoza,CHP,General Cepeda,,16.8417,-93.7083
25984,San Juan Del Cohetero,Coahuila De Zaragoza,CHP,General Cepeda,,16.8417,-93.7083
25985,Jalpa,Coahuila De Zaragoza,CHP,General Cepeda,,16.8417,-93.7083
25987,El Dorado,Coahuila De Zaragoza,CHP,General Cepeda,,16.8417,-93.7083
25989,Pilar de Richardson,Coahuila De Zaragoza,CHP,General Cepeda,,16.8417,-93.7083
25990,El Nogal,Coahuila De Zaragoza,CHP,General Cepeda,,15.0167,-92.2
25992,San Isidro de Gomez,Coahuila De Zaragoza,CHP,General Cepeda,,15.0167,-92.2
25993,La Paz,Coahuila De Zaragoza,CHP,General Cepeda,,15.0167,-92.2
25994,San Jose Del Refugio,Coahuila De Zaragoza,CHP,General Cepeda,,15.0167,-92.2
25998,La Casita,Coahuila De Zaragoza,CHP,General Cepeda,,15.0167,-92.2
26640,Guerrero,Coahuila De Zaragoza,CHP,Guerrero,,16.775,-93.7417
26650,Santa Monica,Coahuila De Zaragoza,CHP,Guerrero,,17.2167,-93.1
26655,Agua Dulce,Coahuila De Zaragoza,CHP,Guerrero,,17.0333,-91.5167
26659,Guadalupe,Coahuila De Zaragoza,CHP,Guerrero,,17.1167,-93.2667
26660,Guadalupe,Coahuila De Zaragoza,CHP,Guerrero,,17.1167,-93.2667
26662,El Rosario,Coahuila De Zaragoza,CHP,Guerrero,,17.0833,-93.2333
26670,Hidalgo,Coahuila De Zaragoza,CHP,Hidalgo,,17.3667,-92.4
26400,Jimenez,Coahuila De Zaragoza,CHP,Jimenez,,16.3241,-93.3778
26401,Purisima,Coahuila De Zaragoza,CHP,Jimenez,,16.2167,-93.3667
26402,Palos Blancos,Coahuila De Zaragoza,CHP,Jimenez,,16.3241,-93.3778
26405,La Potaza,Coahuila De Zaragoza,CHP,Jimenez,,16.3241,-93.3778
26406,Dolores,Coahuila De Zaragoza,CHP,Jimenez,,16.1167,-93.1333
26409,El Tepeyac,Coahuila De Zaragoza,CHP,Jimenez,,16.6389,-93.6333
26410,Palestina Vieja,Coahuila De Zaragoza,CHP,Jimenez,,16.6333,-92.9333
26411,Nueva Palestina,Coahuila De Zaragoza,CHP,Jimenez,,16.6333,-92.9333
26412,La Muralla,Coahuila De Zaragoza,CHP,Jimenez,,16.6333,-92.9333
26415,Cristales,Coahuila De Zaragoza,CHP,Jimenez,,16.6333,-92.9333
26420,San Carlos,Coahuila De Zaragoza,CHP,Jimenez,,16.3333,-93.3167
26429,El Oregano,Coahuila De Zaragoza,CHP,Jimenez,,16.3333,-93.3167
26430,Santa Rosa,Coahuila De Zaragoza,CHP,Jimenez,,15.7167,-92.1
26431,San Matias,Coahuila De Zaragoza,CHP,Jimenez,,14.7,-92.2833
26435,Palmira,Coahuila De Zaragoza,CHP,Jimenez,,16.4389,-92.3
25400,Juarez,Coahuila De Zaragoza,CHP,Juarez,,16.7,-93.5333
25402,La Presita Magueyosa,Coahuila De Zaragoza,CHP,Juarez,,16.7,-93.5333
25410,Don Martin,Coahuila De Zaragoza,CHP,Juarez,,16.7125,-92.7938
25414,El Alamo,Coahuila De Zaragoza,CHP,Juarez,,16.7125,-92.7938
25415,Alamo,Coahuila De Zaragoza,CHP,Juarez,,16.7167,-92.5167
25416,Kilometro 40,Coahuila De Zaragoza,CHP,Juarez,,16.7125,-92.7938
25418,Seccion 22-0,Coahuila De Zaragoza,CHP,Juarez,,16.7125,-92.7938
25419,Santa Rita,Coahuila De Zaragoza,CHP,Juarez,,16.7083,-93.0708
27700,Lamadrid,Coahuila De Zaragoza,CHP,Lamadrid,,15.95,-93.65
27709,La Polka,Coahuila De Zaragoza,CHP,Lamadrid,,15.95,-93.65
27720,El Marques,Coahuila De Zaragoza,CHP,Lamadrid,,16.5333,-93.3
27739,Potrero de Menchaca,Coahuila De Zaragoza,CHP,Lamadrid,,16.5333,-93.3
27440,El Consuelo,Coahuila De Zaragoza,CHP,Matamoros,Matamoros de La Laguna,15.3833,-92.7833
27442,Ignacio Zaragoza,Coahuila De Zaragoza,CHP,Matamoros,Matamoros de La Laguna,16.0167,-92.5833
27443,Galeme,Coahuila De Zaragoza,CHP,Matamoros,Matamoros de La Laguna,16.2958,-92.7868
27444,Francisco Villa,Coahuila De Zaragoza,CHP,Matamoros,Matamoros de La Laguna,16.2167,-93.3389
27445,Mariano Matamoros,Coahuila De Zaragoza,CHP,Matamoros,Matamoros de La Laguna,15.25,-92.75
27446,Sector 3 Ejidal,Coahuila De Zaragoza,CHP,Matamoros,Matamoros de La Laguna,16.2319,-92.742
27447,Las Fuentes,Coahuila De Zaragoza,CHP,Matamoros,Matamoros de La Laguna,15.35,-92.2
27448,Maravillas,Coahuila De Zaragoza,CHP,Matamoros,Matamoros de La Laguna,17.0917,-92.875
27449,Jesus Aguilera Luna,Coahuila De Zaragoza,CHP,Matamoros,Matamoros de La Laguna,16.3366,-92.7278
27450,Purisima,Coahuila De Zaragoza,CHP,Matamoros,,16.5361,-93.2083
27451,Guadalupe Victoria,Coahuila De Zaragoza,CHP,Matamoros,,16,-92.8833
27452,La Luz,Coahuila De Zaragoza,CHP,Matamoros,,16.4005,-92.5428
27453,Maravillas,Coahuila De Zaragoza,CHP,Matamoros,,17.1333,-92.5583
27454,El Hormiguero,Coahuila De Zaragoza,CHP,Matamoros,,16.4005,-92.5428
27455,Granada,Coahuila De Zaragoza,CHP,Matamoros,,14.9833,-92.2667
27456,Atalaya,Coahuila De Zaragoza,CHP,Matamoros,,16.4005,-92.5428
27457,Vicente Guerrero,Coahuila De Zaragoza,CHP,Matamoros,,16.4333,-92.6736
27461,Puerto El Perico,Coahuila De Zaragoza,CHP,Matamoros,,16.588,-91.1519
27462,Corona,Coahuila De Zaragoza,CHP,Matamoros,,16.3306,-90.6819
27464,La Escondida,Coahuila De Zaragoza,CHP,Matamoros,,17.1,-91.4667
27465,Benavides,Coahuila De Zaragoza,CHP,Matamoros,,16.588,-91.1519
27467,Filipinas,Coahuila De Zaragoza,CHP,Matamoros,,16.588,-91.1519
27468,Hidalgo,Coahuila De Zaragoza,CHP,Matamoros,,16.3333,-91.3069
27469,Petronilas,Coahuila De Zaragoza,CHP,Matamoros,,16.588,-91.1519
27470,Tierra Blanca,Coahuila De Zaragoza,CHP,Matamoros,,16.2833,-92.225
27474,San Francisco Agua Naval,Coahuila De Zaragoza,CHP,Matamoros,,15.2833,-92.2593
27475,Noacan,Coahuila De Zaragoza,CHP,Matamoros,,15.2833,-92.2593
27476,El Sacrificio,Coahuila De Zaragoza,CHP,Matamoros,,14.8667,-92.2194
27477,Manantial,Coahuila De Zaragoza,CHP,Matamoros,,15.2833,-92.2593
27478,Flor de Mayo,Coahuila De Zaragoza,CHP,Matamoros,,15.2833,-92.2593
27479,El Refugio,Coahuila De Zaragoza,CHP,Matamoros,,14.7,-92.3333
25700,Monclova Centro,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2849,-93.2485
25710,Los Reyes,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2849,-93.2485
25714,Picasso,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2849,-93.2485
25715,Norte y Sur,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2849,-93.2485
25716,Los Bosques,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2849,-93.2485
25717,Teocali,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2849,-93.2485
25718,Petrolera,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2849,-93.2485
25720,San Francisco,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.35,-93.3167
25724,San Marcos,Coahuila De Zaragoza,CHP,Monclova,Monclova,15.8833,-93.7167
25725,Elsa Hernandez de las Fuentes,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.6208,-93.0079
25726,San Pablo,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.9167,-93.25
25730,Cuauhtemoc,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.3167,-93.2069
25732,5 de Abril,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.3667,-93.8667
25733,Los 90's,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.5361,-93.2083
25734,Fovissste,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2167,-93.3389
25736,Jardines de Guadalupe,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.3006,-93.1808
25740,Soledad Reyes,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2476,-93.4158
25743,Valle de San Miguel,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2797,-93.4689
25745,San Jose,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.55,-93.8667
25746,Hipodromo,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2797,-93.4689
25747,Eliseo Mendoza Berrueto,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2333,-93.6917
25748,23 de Abril,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2797,-93.4689
25749,Miguel Hidalgo,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.3125,-93.2736
25750,Independencia,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.0889,-92.8333
25756,Azteca,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2167,-93.9472
25757,San Salvador,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2259,-93.4301
25758,Telefonistas,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2259,-93.4301
25759,Guadalupe Ahmsa 2,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2259,-93.4301
25760,Primero de Mayo,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.1569,-93.1167
25766,Primero de Mayo,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.1569,-93.1167
25767,Braulio Fernandez Aguirre,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2824,-93.2944
25768,Ca�ada Poniente,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.2824,-93.2944
25769,Venustiano Carranza,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.5333,-93.65
25770,El Potrero,Coahuila De Zaragoza,CHP,Monclova,Monclova,16.1333,-93.6833
